[y^2 = x^12 + x + 1] 11 65521
15991,-79,4646,-1498,-443,-2611
16001,-42,-4223,934,-65,-5434
16007,-24,6867,-5727,-6998,2936
16033,112,-7589,-3070,3165,6171
16057,-7,-3331,-247,-190,7593
16061,171,-7551,-714,1143,5244
16063,-72,4905,6352,-6682,-3059
16067,-44,2584,-2607,1024,5061
16069,-76,-3127,3123,-4130,473
16073,-19,6277,6484,-3674,283
16087,84,1193,7942,-6832,5223
16091,5,-5892,-1988,-962,-1010
16097,61,218,-4452,-3673,-7027
16103,-66,-1564,1685,-3476,-202
16111,10,-5181,-2932,5373,-6152
16127,331,-7593,5796,-2333,3628
16139,10,6250,-3372,4087,-1710
16141,125,8051,-659,-4421,-5104
16183,-68,-2659,5972,-6214,5100
16187,-57,7605,3941,-4034,1995
16189,58,-5552,4776,-2842,-2259
16193,176,-4052,4040,-828,-7452
16217,122,-5606,-2140,4820,7364
16223,-57,-5779,243,3588,-3968
16229,-254,7846,902,-2681,-7871
16231,228,7495,-4576,-7283,-5695
16249,100,6712,6022,3991,-2291
16253,-350,-625,-92,1303,-2538
16267,-179,-2180,-7746,7633,2902
16273,113,-2037,4056,6534,-2110
16301,149,-3808,907,3169,1596
16319,-214,-2741,-307,5523,-6535
16333,52,7956,-877,-8014,4892
16339,-3,6619,-5949,1012,365
16349,1,-4644,7599,-1831,268
16361,-124,-2674,-289,3556,-117
16363,-45,-7008,-6235,-1736,-3278
16369,-119,6038,6295,-3653,890
16381,-60,7937,3868,-5137,-2056
16411,-110,5566,6816,1993,-6130
16417,-294,4316,-2106,-7771,-1935
16421,-52,-2757,-1678,-3492,3798
16427,86,-6519,-2219,7974,-7061
16433,133,418,5342,6183,4257
16447,-82,-4558,4804,-1486,-4013
16451,188,-7464,-288,-6453,5666
16453,45,2037,-447,2210,427
16477,120,-5503,-1713,6934,5382
16481,105,2579,2180,3689,-7315
16487,85,-5804,-6598,6572,2068
16493,137,-5584,-3270,-7566,-3802
16519,179,6569,4461,1890,-4265
16529,78,6054,85,4204,2706
16547,105,-5066,7177,-631,-3283
16553,91,1463,7823,1287,1403
16561,-221,-1686,-5320,-8264,-7249
16567,-132,-349,-2710,7609,-3437
16573,-167,-6881,-5337,2085,-4427
16603,-14,4946,-3605,-4236,221
16607,-16,-7690,3515,-2168,-7276
16619,-95,-8082,4688,-5232,7905
16631,-168,2780,-6323,1843,321
16633,-283,1249,3540,-7180,5017
16649,198,8153,2812,-2885,-977
16651,-84,4866,3902,-69,-6997
16657,120,5723,4873,-4048,-3039
16661,277,8072,-4556,-6442,-3085
16673,9,6184,5129,3664,7485
16691,-61,1468,2540,5565,-5337
16693,184,3337,3143,2024,-1273
16699,235,-2977,7670,4028,1481
16703,192,-6345,-2934,-3588,439
16729,-328,-875,4027,-6835,-5001
16741,26,-3537,-7815,-7057,8210
16747,62,7612,-7737,-2396,58
16759,121,7479,6326,8328,5934
16763,58,-691,2747,-2008,6491
16787,192,-4368,-1851,4424,-4795
16811,73,-6049,4642,-6976,3278
16823,-90,2672,1861,645,2714
16829,72,2360,-8205,-7600,-1330
16831,-155,-3170,6144,893,1261
16843,-37,4860,-2201,-763,5258
16871,75,-408,-4287,5585,-3946
16879,-30,-7390,-4199,3838,-2907
16883,157,7377,-369,-2226,-4800
16889,196,-2044,-155,-4754,-4197
16901,108,2588,186,-5196,1348
16903,-63,-1233,2862,1687,2074
16921,-7,1180,-4825,-1362,-894
16927,-124,-2261,-3809,484,4200
16931,-277,-8043,2450,3893,4659
16937,82,5263,-7750,5986,-638
16943,10,-2065,6557,-2644,-4884
16963,-135,7638,4196,3920,2032
16979,-185,2272,-1365,-3349,-4626
16981,-122,-5971,6720,3812,-2192
16987,10,8444,-5027,6020,-4464
16993,2,-7480,-3530,6578,-2750
17011,26,-4346,1630,2034,-8170
17021,-192,-6866,-4642,7395,3810
17027,-38,-3824,-3670,-745,-6208
17029,-64,-7665,143,-5459,-6970
17033,128,3143,-4650,-2961,864
17041,-41,-2109,1327,7624,-5205
17047,152,-7309,-6426,-4013,-297
17053,12,7641,-3606,-3610,-2898
17077,126,-5063,5354,5394,-189
17093,-202,1796,1427,2089,-8322
17099,12,-4945,-2910,2780,365
17107,-113,-5232,-7756,-3429,6962
17117,-99,5361,7480,-2688,-1333
17123,-140,6885,7571,-8178,-6122
17137,-150,1684,3390,-4719,-8085
17159,-51,7974,3913,-366,-5546
17167,-56,7213,-3959,-6330,1396
17183,-94,-5267,-4803,-284,6964
17189,62,2604,-6652,2966,-3955
17191,48,6200,5503,4170,-61
17203,-49,-638,2842,-7832,6289
17207,-8,-4414,1659,3259,-1515
17209,-106,-2948,-4332,7234,-6120
17231,191,910,404,5384,2499
17239,62,-1381,-592,2192,8188
17257,-36,-128,1727,-2442,-3184
17291,-147,3107,8049,-5429,-1729
17293,-116,-1177,-3849,8148,-4759
17299,191,-5588,-6341,-5901,3235
17317,-152,-7487,7038,320,-3763
17321,-293,7228,2783,-5164,2647
17327,68,-6000,-4350,-1894,-1508
17333,-316,-6253,1026,-2833,891
17341,84,5948,-528,3965,1748
17351,-8,3772,2623,-3630,-3242
17359,-142,1335,-6731,-701,1986
17377,-3,1006,2280,3354,8054
17383,-79,-7158,-3547,-980,-4497
17387,-44,1870,-2402,-6255,2556
17389,-9,3995,-1775,-3896,-4657
17393,22,-6618,-4384,-6582,6728
17401,-24,-3014,-3158,-5666,4494
17417,218,985,-2173,-4367,-941
17419,-95,-2086,1522,-5699,4381
17431,-12,-8272,-4859,-6557,4674
17443,3,-3752,-4840,-7747,5256
17449,64,-3659,-1458,6356,5129
17467,84,8192,2554,4064,1993
17471,-12,4118,8216,-534,4527
17477,268,1915,1365,4146,2001
17483,-89,2463,-3838,-8029,-6243
17489,102,4737,-2261,-8560,-6465
17491,56,-2408,-7597,-2498,7740
17497,-28,4620,-8674,3196,7610
17509,190,-5341,-1140,-6294,1664
17519,-65,-5040,-347,-3721,7395
17539,1,-5328,-1034,2226,-6030
17551,40,-3447,151,8188,-7267
17569,2,5952,-3969,-5028,6917
17573,-97,6030,2647,-3569,-6421
17579,-133,-3835,-4688,1261,-1804
17581,-6,-8153,-742,-1204,5492
17597,-33,-6656,-5815,-2213,-3282
17599,-39,-1947,5317,-2388,8341
17609,-288,7009,4467,7076,175
17623,185,-7516,-203,7636,-3556
17627,-73,-2894,-2913,-6901,8410
17657,60,-3178,5784,-3335,8010
17659,124,-6842,-1064,-2201,3195
17669,73,-535,-311,-4200,-5861
17681,-21,-7812,-8428,-6709,-1266
17683,180,-2224,-5265,-680,4272
17707,26,-1670,-742,-904,8779
17713,-80,356,7231,-6662,1578
17729,141,-6920,4621,2095,-3740
17737,171,-4722,2287,2520,3872
17747,304,-6602,-6944,-6674,-8434
17749,216,2175,-6060,-8678,6934
17761,-74,2494,5520,7626,1067
17783,-92,-2036,-7976,7706,-230
17789,21,-7544,4384,-2381,-2988
17791,200,-6431,-6893,-7574,-7870
17807,-74,-4344,70,532,-3016
17827,-158,-4306,6763,-5688,-5898
17837,-129,-6981,5476,414,4822
17839,125,2347,-4926,-3024,-1790
17851,-253,-1747,-3255,-1607,829
17863,84,-5665,-3066,-1476,-3538
17881,65,-8743,1665,-8270,5114
17891,73,-2495,-5845,-3348,-7491
17903,262,-3356,7514,8300,573
17909,-8,6811,-5496,-3779,8248
17911,120,-7528,-3340,-1801,7765
17921,82,1363,-7501,-1605,2588
17923,-170,-8115,87,-964,-462
17929,-183,5229,1071,4190,1375
17939,-40,-5249,7270,-3969,-7758
17957,205,-4526,-6769,3718,2426
17959,52,2584,5702,1591,395
17971,74,2916,3792,2839,4135
17977,-254,-3063,-4870,6513,6481
17981,103,1289,-7285,5383,-1070
17987,4,4427,-5854,-2884,-4357
17989,22,3719,-2584,2969,2956
18013,-14,5747,-8079,-364,-3639
18041,-28,-7707,-5930,-196,6486
18043,-224,8524,4216,-4471,3178
18047,65,4476,-3737,8383,-7838
18049,59,7725,-6426,7335,3598
18059,66,7142,-5684,-2823,5136
18061,116,-6794,4933,4671,-8499
18077,111,7187,-7748,2949,-5866
18089,62,-4207,202,-1990,-6809
18097,-155,2336,5241,-4700,299
18119,127,2328,1770,-5111,-1927
18121,-234,-725,-6932,101,-3320
18127,1,-5239,5822,5100,8039
18131,-102,4917,6681,-994,1966
18133,-9,-3700,-616,-3595,6538
18143,-15,540,3178,-7806,8477
18149,-41,-7788,-4860,-4411,-1741
18169,156,-7700,-1328,3699,8297
18181,118,8755,-6845,-461,-2315
18191,21,5535,7806,-3588,-8636
18199,-230,-2372,-1019,-1871,6166
18211,-39,8414,2172,4534,-2939
18217,-157,-4821,5959,8929,8014
18223,8,7992,5903,1660,3201
18229,332,848,-8070,1590,-382
18233,-229,3996,2131,2930,3864
18251,-119,-7981,1466,-715,-1611
18253,-30,-962,7258,-3451,6930
18257,257,-7191,5305,3497,-4748
18269,110,-8747,-1457,-3327,7974
18287,-107,-16,-528,3647,7065
18289,-87,4920,1322,-4909,3653
18301,-23,-7494,4768,7529,-4042
18307,11,-6118,3508,-5374,6954
18311,7,1264,7245,4679,2598
18313,204,8677,-5155,1524,5186
18329,-289,-7522,-5270,3966,5541
18341,64,1713,-7684,-8726,-4808
18353,-91,-8876,-6592,-1710,5027
18367,78,-1228,-2771,6280,1726
18371,79,-1599,2818,-5092,2295
18379,-46,4527,-3314,-545,6701
18397,178,8214,1512,-5059,-330
18401,-20,-172,-4923,1968,6839
18413,166,-8999,1423,905,3357
18427,150,6044,5403,93,942
18433,-279,-7353,5019,-2161,2151
18439,-43,1133,-6989,-744,6038
18443,58,8744,2940,-6738,-4851
18451,-82,-4739,-1119,2993,-3867
18457,-57,1841,4083,-104,-4813
18461,-193,-1907,-5031,3495,2200
18481,73,-6211,-6791,3934,2748
18493,-74,1111,-5570,-6018,2488
18503,86,-6091,3663,-2516,-1481
18517,-146,-2301,1088,-8732,-4245
18521,-96,5821,-3431,6829,-2866
18523,-103,6352,4356,-216,6913
18539,13,5948,-8635,7615,4888
18541,21,-5412,-3243,5675,5701
18553,116,6226,1900,-7683,-6309
18583,102,-2464,5495,-235,-6683
18587,170,6521,-6426,-8153,-5688
18593,153,-4898,-3879,5122,-404
18617,254,7729,4177,-5775,-1967
18637,113,5175,-4288,7421,4530
18661,168,9316,-4055,-7530,-8993
18671,-201,9015,2951,-4417,7309
18679,285,1428,5384,8280,7049
18691,139,2886,1249,-6693,5066
18701,197,-2456,-8391,-3900,-5085
18713,60,643,6346,864,6491
18719,128,7431,-5457,953,-3076
18731,-90,6452,-5892,2738,3205
18743,130,747,4153,-618,9226
18749,-124,5072,-3321,3392,3370
18757,64,-7069,-3602,4610,3118
18773,-95,4500,340,-7003,-1445
18787,-101,-8708,-254,5637,9157
18793,-166,-2091,-5391,4811,7160
18797,-6,3704,-8521,6440,-4735
18803,-134,-5574,-7301,-7021,-455
18839,25,-6661,5560,1706,2599
18859,-165,-8893,2776,-8215,-265
18869,276,-4642,-5336,-1037,-3872
18899,-160,-8194,-3232,1031,-6944
18911,-230,-3099,-8809,3808,8471
18913,111,-6076,4878,5443,-6636
18917,102,5173,-4379,4640,8240
18919,-108,368,-3801,2089,1399
18947,43,8397,-4367,-415,-1836
18959,262,7635,-2226,8446,1495
18973,-268,-6911,-8383,-548,2409
18979,-42,-3171,6621,-8262,-807
19001,107,-8753,-7619,7147,-8966
19009,60,8379,5561,2022,-7231
19013,194,-5410,1016,7174,-7888
19031,-30,-779,-6821,8820,8208
19037,26,1572,-9052,-1901,-8369
19051,175,544,5177,9184,3352
19069,10,-3012,1207,6911,2750
19073,43,1378,5179,-4240,7223
19079,-190,-84,146,5321,1499
19081,-76,-3090,-3086,-7644,9225
19087,135,-7217,7637,-724,995
19121,-260,-5950,8918,-8560,9149
19139,-374,-9255,4321,-5761,1795
19141,52,-729,4867,3764,-4247
19157,-66,8059,-2654,1733,8468
19163,191,-9048,231,-4549,-3143
19181,402,-8632,1745,-9563,-2032
19183,-79,7730,-5094,-471,2034
19207,245,4349,5847,6920,-6172
19211,-18,-7550,-5508,-4644,-4235
19213,-193,-8662,8890,-1238,-8159
19219,-50,-252,-6971,-1925,-2882
19231,62,5327,-288,-6339,-3183
19237,2,-3291,-8209,7607,136
19249,163,4864,5110,-4050,-3500
19259,37,5043,6774,3052,8721
19267,-31,-7721,-3323,-8035,-3350
19273,197,-4057,4411,-1784,-9570
19289,-220,-6935,-4856,-3137,2995
19301,-214,-273,6755,644,-6329
19309,-120,3650,4245,1695,6854
19319,64,9126,-2850,5661,140
19333,8,7868,-118,-9261,-8849
19373,41,2007,-5388,6359,7120
19379,21,7623,8293,-7059,-8931
19381,30,-1304,-257,-8334,5438
19387,40,-6328,9586,-7313,-6884
19391,79,221,-594,-8802,5401
19403,-90,7278,8725,-7812,28
19417,238,6006,109,-8887,6543
19421,167,-7152,4443,9393,-9573
19423,-7,-7168,-6227,5064,-8810
19427,-94,-2317,4152,3297,1267
19429,-277,4818,7310,-5214,-4289
19433,-90,-1583,-1117,7378,-5810
19441,-33,-1469,-4185,4409,4327
19447,120,6319,2980,2201,-5275
19457,35,2028,6791,-8165,-6031
19463,-30,-1042,6324,-6457,755
19469,-3,-6076,-981,-9551,-8405
19471,112,5286,1086,4167,9321
19477,-123,-9332,-6191,8029,6777
19483,-65,6087,-2865,-5304,3417
19489,-27,-4595,3856,-1664,6120
19501,145,6531,-2132,-4418,4039
19507,174,-5644,-5895,-3669,-1788
19531,112,6577,3333,-7725,-4337
19541,-39,-3043,3326,-8862,-8403
19543,46,8000,-3624,-5092,-485
19553,-18,-6545,-3672,-3018,9737
19559,-106,-2919,2145,2448,-6800
19571,-228,3044,-87,4363,7499
19577,77,-708,-6780,-4663,8000
19583,82,7841,-724,1360,-7788
19597,-68,3000,3159,3209,8188
19603,-50,1056,4393,-5673,-4537
19609,-66,-7610,-9208,-3402,726
19661,-79,1364,3439,-6531,-8896
19681,-172,5856,241,8182,6869
19687,-22,-4308,5183,7033,-6447
19697,-118,-7193,-5820,6141,2640
19699,174,-365,-597,6282,1207
19709,-28,7897,-8960,-6075,2675
19717,159,1726,7618,459,2152
19727,-86,-2432,6119,5182,-6121
19739,-8,-3894,-3596,-4146,3257
19751,-222,9720,1311,2192,7439
19753,27,-5987,2801,1647,-2840
19759,29,6057,3049,3206,-735
19763,82,-5849,7915,-7947,7977
19777,24,1167,-1922,-2188,7646
19793,-206,868,9251,9149,-4704
19801,147,8870,8123,-8143,5238
19813,0,-7813,629,-9133,1588
19819,6,4294,9335,3375,8137
19841,96,5513,2500,8465,-152
19843,170,3626,5988,-5637,6572
19853,105,9410,4913,-1084,444
19861,14,7250,-1123,6200,-8414
19867,192,2867,1194,-2822,1980
19889,169,-2557,-4559,-2975,5960
19891,-138,-5404,-5022,5227,-7336
19913,56,-5250,9632,1379,9030
19919,146,-4508,-6179,-7631,9339
19927,169,-591,-4924,-9575,-9346
19937,220,-5938,4741,-7763,3811
19949,-201,-7827,8681,-6114,-674
19961,-101,-5641,-7228,-145,-9133
19963,-172,-7312,-4949,-5927,324
19973,-109,-7247,517,-7272,7642
19979,190,-9820,-4826,7838,-915
19991,236,-9054,8748,-3899,5343
19993,66,3620,5675,1038,4216
19997,-178,4612,2212,5749,-4032
20011,146,4281,2816,-1951,-5491
20021,-31,62,-1149,-1669,3568
20023,39,-6120,2665,-3112,-607
20029,-120,-327,-3749,-8926,5996
20047,68,-2063,-4371,-9697,8432
20051,-22,-4320,-8445,7495,-2441
20063,-38,9208,-7794,2759,941
20071,186,-7323,516,7123,-3172
20089,-212,8619,1375,5490,-151
20101,-150,3406,426,-2273,8466
20107,-145,6954,-2271,6378,-8181
20113,61,543,-6432,-4954,-6527
20117,-92,-4267,-5595,-7229,2555
20123,-171,2198,1174,-3352,6487
20129,152,6677,-3192,-8458,-1133
20143,-59,-8754,-3931,-3064,4244
20147,-58,1533,-7638,-5185,8038
20149,-19,-2221,4174,-5431,-1113
20161,15,-2732,-7357,-3970,785
20173,-75,-9856,8057,-9760,-4922
20177,18,8105,-7376,1763,9591
20183,-49,4508,4599,8683,7293
20201,-4,3408,94,2251,-9383
20219,-26,4497,-5292,-1446,662
20231,-39,-6805,-8550,-1200,5865
20233,6,8857,5983,-5049,9423
20249,-92,-969,3664,4859,6471
20261,8,2092,5255,4857,7461
20269,33,5473,-3040,6231,-6515
20287,199,9682,9129,2931,-3634
20297,162,-6852,-4985,-5523,4133
20323,193,-6272,854,-5510,-2731
20327,-102,-3775,4282,687,-5758
20333,87,6791,5679,-2747,-6823
20341,-72,6284,483,6432,-6706
20347,-22,-371,6507,-5061,1838
20353,113,3100,459,4606,-45
20357,-54,10,-1123,9214,-7242
20359,9,-2966,-6367,8842,8157
20369,-21,4498,-8689,6605,-4171
20389,-59,6060,-1889,-9694,-5621
20393,-18,1645,7588,-8339,-9261
20399,191,9375,7189,238,-4635
20407,-96,788,-1754,3173,-4185
20411,185,-6009,-251,871,8266
20431,-120,-6786,5503,-10069,8013
20441,-79,9444,-6611,-9687,-5220
20443,30,-7062,-2845,6225,6582
20477,127,-854,-8335,-4564,-9086
20479,53,-1870,6459,2358,-9255
20483,20,-1509,-9818,1481,4585
20507,-59,4799,9697,-244,-4521
20509,-38,-8587,-5955,-8399,-8601
20521,-19,-805,6376,7870,4916
20533,-25,5741,9406,8909,6383
20543,118,-8652,2149,-591,-7641
20549,-42,7338,733,7800,-544
20551,-19,-9383,8537,2844,10163
20563,-46,5990,10064,9731,-7896
20593,86,4883,724,-3755,-3784
20599,333,-818,3416,-6430,-5340
20611,-100,4525,8985,884,-3294
20627,-9,1542,7646,-6616,4778
20639,-249,450,1203,5004,-9694
20641,-298,-3493,-5838,-5421,5218
20663,82,-2250,9851,-9004,-7297
20681,119,235,-2902,-2682,-8606
20693,84,4566,-7655,-2613,-9482
20707,-86,10321,1974,-1495,-5110
20717,152,9899,-2551,6452,4301
20719,-96,-9114,2048,247,-10317
20731,-115,6448,-7321,285,4402
20743,-152,-800,4149,-7866,-2529
20747,-23,1993,3957,9755,-8019
20749,-138,-1959,8795,-1979,-7304
20753,-289,-4462,4508,3136,7260
20759,143,7123,4932,7671,7695
20771,3,3927,6373,-5908,9985
20773,-165,9761,7646,-4964,3080
20789,73,-4509,-3890,4724,9009
20807,-194,174,-7446,-8783,-4897
20809,-294,-10113,-5618,-6451,-8674
20849,167,-10424,6581,-249,-1470
20857,-184,3382,-4799,-5167,-4206
20873,-68,6470,-7507,-9338,-10238
20879,-12,-3086,-3629,7638,-7626
20887,-136,1587,10325,-6559,-4205
20897,169,-5163,9973,-1232,-8205
20899,-7,5938,2151,7853,2938
20903,267,673,-9868,-8756,-343
20921,83,-2236,8501,474,-8976
20929,-75,1568,9591,10128,-10366
20939,38,-1031,-1031,800,7903
20947,331,4476,1887,4586,-2551
20959,5,2069,8578,8630,10457
20963,142,5309,8549,6566,-7102
20981,-80,316,7038,-2623,553
20983,139,-2479,8248,2749,-10280
21001,-167,-10446,7060,-1200,-8396
21011,174,8559,5457,-98,-6281
21013,-151,-9955,-2458,4392,8300
21017,43,8552,-4603,-8714,5813
21019,50,4965,-549,6995,-4948
21023,-28,-8652,5709,4829,9053
21031,-227,1457,7223,-1436,2206
21059,-248,-6289,-2199,-1129,5713
21061,-21,-3684,9855,3311,2152
21067,-21,-7993,-996,-2498,-3570
21089,404,-9095,2452,-5346,-2244
21101,-70,-3636,8544,-10167,-1941
21107,296,-1026,3593,-5184,-8669
21121,-52,-6414,4606,3717,6763
21139,-160,-7212,5211,9521,-3980
21143,23,5495,-5721,1398,-5757
21149,24,-10332,1763,-6743,-2130
21157,61,1138,-8275,-330,9926
21163,-36,4831,1284,-2635,-5115
21169,69,8680,916,-5271,-5377
21179,-15,-4753,-4325,8042,-5054
21187,-58,389,2589,8124,3902
21191,59,9639,454,-8845,-7434
21193,20,10011,-9977,-2068,-1960
21211,-32,6633,7587,-2275,-4205
21221,-24,-8353,6608,7868,-4951
21227,-94,-1716,-9269,-6336,3783
21247,6,1775,2247,6560,-1656
21269,-16,-8022,64,-3735,5324
21277,-15,-1763,-8989,-1977,-6236
21283,12,10504,4987,-700,-1859
21313,122,9293,-4677,2803,8951
21317,-18,-1644,-6489,-3628,3782
21319,-178,-488,-7825,-8479,2146
21323,3,7032,-6943,-10411,6721
21341,-75,5802,9918,-5292,6472
21347,227,-8503,9306,8491,4015
21377,158,5863,-1345,1400,-2370
21379,80,9730,-4757,6627,805
21383,247,-7784,59,-6170,-8702
21391,136,4095,9361,3606,192
21397,-82,-1889,-7260,5463,-6061
21401,2,7309,-6358,9854,10483
21407,28,-8510,82,-10082,8382
21419,-102,-9969,7834,6400,7996
21433,-82,7983,7178,8741,-10510
21467,55,3973,-6543,-8094,1784
21481,-129,-7781,-1962,-4210,-9276
21487,-28,-5216,8169,4109,-6411
21491,-14,8370,-2620,4862,4869
21493,114,10742,9538,537,3233
21499,51,-4983,8835,-1718,-6939
21503,-153,-124,3752,-1236,9134
21517,-82,-9838,-9174,4131,-6597
21521,-11,-9697,-10658,-2577,2597
21523,-272,2609,-10056,-9584,-9608
21529,-70,-5734,1741,3106,8379
21557,54,4495,-69,-3329,-9623
21559,-51,-1127,4456,9550,5498
21563,-233,-9945,4551,791,6281
21569,68,3071,-10173,2497,7704
21577,-92,1244,4169,10670,9233
21587,-194,7556,-6108,-8477,3018
21589,-35,5101,-7098,7487,4240
21599,19,-1457,-6456,-5391,-9095
21601,-29,5277,-7775,422,30
21611,-116,7549,2225,10076,2893
21613,50,-3837,323,866,7151
21617,-57,-9717,-8404,-5668,-4760
21647,54,4079,5539,-4458,734
21649,-11,-10572,-8263,-5533,-2440
21661,-58,-5486,7275,-9373,-10068
21673,120,-3118,-2984,-8662,3307
21683,-66,896,-5484,1028,-10672
21701,-183,5157,-5035,6849,-2298
21713,30,4724,10090,-7878,-500
21727,-274,1974,-1897,9474,1114
21737,-27,-8003,4639,-856,-380
21739,-212,804,7884,-8857,5691
21751,-50,1176,-4232,10409,6523
21757,-51,1321,7302,-2766,-7883
21767,-83,-4933,-573,-6672,-842
21773,-162,-2991,8652,-7408,9293
21787,371,-166,-3209,-7693,-1906
21799,215,-3286,-9198,4161,8238
21803,98,-3572,-2086,1178,4527
21817,-103,5482,-6966,-869,-9211
21821,-137,8490,-4927,4741,6359
21839,128,-6879,10360,-83,-840
21841,53,763,8527,-4152,-4550
21851,-182,1463,-1868,10502,8015
21859,-72,-5744,5578,5076,-824
21863,195,-3931,-773,8003,-8207
21871,32,5487,1938,2187,7448
21881,97,4934,10454,-10780,4442
21893,-81,7851,5127,-3551,-4770
21911,161,9116,-5853,-9121,3172
21929,-95,-9030,-6362,8467,3122
21937,-60,-4130,3423,10042,-5712
21943,99,-874,-7795,4525,2379
21961,-30,10870,3447,-6533,-5216
21977,29,-4548,-761,-6123,-1965
21991,-111,-10499,3511,8278,2092
21997,-64,-3611,4804,-8227,7544
22003,165,-7816,-3113,2590,7523
22013,331,-4766,3190,6824,-7518
22027,-224,-397,-8291,-7484,-562
22031,150,610,-3432,8224,10198
22037,194,1022,5477,-5650,-2966
22039,-87,-1652,5854,461,-8206
22051,37,-5440,4210,8067,-6065
22063,-24,-3651,3927,6110,-1951
22067,-147,-1973,-9235,9567,-10624
22073,45,7092,-9752,9163,-3624
22079,219,10250,2952,-6692,5388
22091,-170,2510,7812,-2201,-156
22093,108,4237,4820,4566,-7700
22109,84,1994,7050,7257,4119
22111,334,10102,-1822,-1705,-9092
22123,-143,-8418,9342,-5907,-1030
22129,313,-1271,450,416,7359
22133,-4,-7903,-5647,-10128,-9411
22147,-163,3386,8052,-10581,-7951
22153,-81,-3124,-2631,628,3113
22157,-37,7093,-5729,-1986,-4472
22159,134,-6209,-11066,3053,-9397
22171,7,3018,6289,10120,-595
22189,-335,4472,6735,-5132,3516
22193,108,-10433,4856,3107,-7593
22229,130,-2219,-9030,4705,9666
22247,-36,-8309,6684,-9389,-5622
22259,-109,9856,-5470,6926,-2308
22271,98,-1280,5269,8865,8021
22273,-32,-9482,-7951,-5273,7832
22277,-45,2642,-6063,8174,935
22279,-148,-3796,-1025,5218,-780
22283,253,-10058,-7875,10727,-109
22291,347,-582,-5933,1217,-4710
22303,1,5362,2029,-9900,6274
22307,352,-3933,-6351,5694,9536
22343,27,8022,4472,-1615,9151
22349,-74,765,5842,-876,-10050
22367,17,2074,-4706,6922,3043
22369,26,-10748,-5461,5349,7667
22381,49,-6906,4496,-9651,-3821
22391,42,-4310,6706,5989,-7494
22397,-122,6107,3566,117,-3797
22409,-90,-9129,-7692,3172,-7806
22433,-170,11119,4107,-8937,6073
22441,4,-3144,2080,3977,-8946
22447,87,-1688,-9494,3462,835
22453,-93,-8981,431,4428,-8658
22469,-230,-9268,-9127,-6536,-5890
22481,-93,-9639,6452,10035,-2414
22483,60,-3455,7404,-4873,-271
22501,-87,-10227,-6092,-1110,-3880
22511,-196,-1259,704,-7155,-10683
22531,125,3556,5958,-5212,11005
22541,182,-7041,1790,6491,-10622
22543,304,-1078,4896,-1802,302
22549,195,513,241,8613,4591
22567,-168,3191,-1449,8399,4559
22571,115,2807,-2072,-8893,-3680
22573,95,-6816,114,-3879,7033
22613,111,-7592,5062,-3535,-8906
22619,20,8007,-8899,-10375,-10464
22621,12,-3060,-2074,-3373,-4684
22637,25,-10089,3917,-11205,-10688
22639,242,-2014,678,-4660,6628
22643,-49,7323,-5761,3925,-7291
22651,-200,-6346,5240,-279,-5974
22669,67,10739,6402,-5718,-7598
22679,-31,-261,2285,-1498,-6797
22691,-113,1150,4117,2946,-7550
22697,45,-7,6399,-3706,-1244
22699,82,811,339,5574,-2802
22709,192,-1930,-2967,-10400,6327
22717,192,5808,-3863,3676,821
22721,-64,-3732,-9879,-2505,3159
22727,-280,-9473,6649,3072,-9881
22739,65,-1738,7254,-2054,7509
22741,-20,-1451,-3860,2603,-9763
22751,-16,6867,6212,-3243,5617
22769,-146,-5638,183,-10477,-2173
22777,-4,6108,1958,2429,7018
22783,-127,5008,5231,10587,3847
22787,87,8522,1731,568,-7285
22807,-178,-7097,-4649,10769,4864
22811,50,5101,-1925,2787,-1613
22817,-252,-8526,-8277,4471,5868
22853,-32,-1609,4544,2120,8633
22859,-151,8340,131,5192,-4819
22861,200,-10036,-10964,-6835,-9237
22871,-197,-3085,-795,-5587,-1926
22877,-87,2496,-10099,3274,-7124
22901,263,-1511,-9262,3002,-9605
22907,202,-3967,-3798,5447,-3954
22921,18,-9822,2694,2480,-10432
22937,-169,-9315,4601,3841,-8279
22943,-14,-9828,-9617,-6041,7152
22961,148,-4325,-10172,-5613,8420
22963,56,-227,-6986,9932,5546
22973,-137,-1965,-2350,5043,5585
22993,-77,5732,-11048,9150,-1535
23003,-90,2742,-7575,7373,5179
23011,-236,-8242,-3098,11414,-3630
23017,86,-5417,9264,8108,-3392
23021,160,3407,-534,3007,-2466
23027,-226,2566,-420,-8471,1555
23029,44,398,-8509,4086,10366
23039,108,-11254,8464,10992,-9663
23041,70,-11178,2175,-7816,-10270
23053,-2,-4353,-6529,-4436,-3106
23057,112,-982,-380,-2356,-2962
23059,-25,65,-787,10127,6658
23063,-85,-739,-10081,-9829,10962
23071,-233,7973,-8072,11030,5279
23081,224,-3033,-3911,-7690,-6169
23087,-228,8550,7024,2125,1580
23099,-298,6411,-9574,8201,-9295
23117,122,122,8400,4815,-10884
23131,-200,7950,6712,-824,538
23143,-160,-5071,5615,8745,10217
23159,70,6695,-2300,11357,-9541
23167,71,8647,-11120,813,-7050
23173,75,-8128,7016,918,-11474
23189,268,6229,2039,-7823,726
23197,-105,6347,-4037,-7698,10159
23201,165,8631,-9267,11345,3675
23203,-253,2268,-5067,7471,-311
23209,40,10562,-7015,-8339,-4776
